Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_2FLf5KZIECqnhYGDRzDIrfm60H6,u_m538vLuC9qA5,Carrie499,1,1664276100,0,0,0,5,527,Can you use baking powder turns out I don&#39;t have soda. I have made these before they are always delicious.
1,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_2DgJeZrRbH1trCWks3JdFXVxtFd,u_VscjPnsCbJ43,mjlouk,90,1661114889,0,0,0,5,489,Yum!  So easy to make and really good!
2,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_1wruHF3JomPtQoxL29K1Wb5CByp,u_BOHB3fzADRLd,Ruth704,1,1629228938,0,2,1,5,618,Great cookie!  Made about 6 doz. but I used a TBSP. size scoop so I am sure that made a difference.  Very moist and chewy in center.
3,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_1vYJ88u6L25Uoa2u10jmYlpHwZm,u_Z8NvFJwDxp6D,amsm,1,1626732927,0,5,0,5,782,I made these and used them for ice cream sandwiches! They were a hit and everyone loved them with the homemade ice cream. I did not use the pudding mix since I did not have any.
4,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_1vJpNdTs0KRbF13cxR7H7wbLlFy,u_VBKRPcFlpVJu,Barbara06512,1,1626290006,0,6,9,0,541,Did anyone omit the chips?  (I&#39;m not a fan of choc chips in my oatmeal cookie)
5,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_1vJg8ltYe4Lp6j9kOmTSPzJOllq,u_4Idr6QM6HFZG,sgronholz,10,1626285449,1,0,0,5,529,"What a great oatmeal cookie! Since it&#39;s just the two of us, I did cut the recipe in half. The cookies were delicious and I will definitely be making them again."
6,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_433338,u_1oKZnRgkJOxG69q8tJkoGJf4Enx,onogrinds11,1,1622648874,0,1,0,5,193,Everyone I share these cookies with always raves about them!
7,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_429818,u_1oKd3w9q5K1uQx3zjck5fdSLoEt,JayDen ,1,1622648884,0,1,1,5,142,This was an amazing recipe. I and my mother did it and the family had a special treat for after dinner... So good and scrumptious.
8,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_429817,u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI,hotfudgesundae,1,1622648884,0,1,0,5,193,"These are soooo good!  Will be making them again, for sure!"
9,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_429816,u_1oKd3wu6BXGvoxAe821J6axVxid,KimberleyMason-Widing,1,1622648884,0,1,0,5,193,I did not need 7 dozen cookies so I used half of all ingredients except for the oats.  I used the cup the recipe called for and omitted the nuts.  I also sprinkled flake coconut on top.  This is now my favorite Oatmeal Chocolate Chip Cookie Recipe!   The vanilla pudding really adds body to the cookies and the texture and flavor are terrific.
10,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_429815,u_1oKY4hDmRJF09o73cT8VFKbPc8J,frisky1,1,1622648884,0,1,0,5,193,"Have made these cookies several times and always get rave reviews. I send these cookies to my grandsons in Japan every Christmas and Easter, number one on their wish list."
11,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_393896,u_1oKbmasJJI7MkxqA3dvqGXnHzB1,Sallee,1,1622718301,0,1,0,5,193,I just made these and I love the texture but they are too sweet for my taste. I wonder if I left the pudding out if it would change them too much?
12,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_414405,u_1oKiCaqDQHCRN9DbtCJn6m5XCET,NikolettaSoler,1,1622718409,0,1,0,5,193,These are phenomenal! I added shredded carrots and peanut butter. To die for!
13,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_423608,u_1oKc6nsLj9LdM0C9B8PYnbMVX5U,RuthKahlig,1,1622718422,0,1,0,5,193,"Very good but my Cookbook Taste of Home  &#34; Best Loved Recipes &#34; says  rounded tsp. not TBSP.  So, 10 minutes was the max time as they browned pretty fast."
14,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_414343,u_1oKVaSOL1PvbnFxB3chEa0aJJC3,7833louis,1,1622718431,0,1,0,5,193,"These are great! They have a nice, crispy surface and chewy inside. I&#39;ll be making these again but perhaps adding 1.5 c chips. I bet they&#39;re great with dark chips as well. Thanks for sharing!"
15,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_408067,u_1oKdE78bX2CYhlHUxKT2qmFXEyF,Guest1362,1,1622718356,0,6,0,5,374,"Not fair to rate a recipe lower because it sounds good but you haven’t tried it. Don’t rate it until you try it!  And  for heavens sake, don’t change an ingredient  ie quick oatmeal to old fashioned and blame the recipe if your cookies are dry.  Old fashioned does make a drier chewier cookie as it soaks up more moisture from the eggs and butter. The oats are uncut and uncooked!! I always substitute while oats but  then it isn’t the same recipe is it"
16,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_414805,u_1oKZaqj08WJGOsLHFiUlAf1v7nE,mamolnar,1,1622718382,0,0,0,5,100,These cookies are delicious! They turned out chewy and have a nice amount of chocolate.  I used old fashioned oats as I did not have the quick cooking on hand.
17,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_412939,u_1oKd06udfISLnT85GrSoGBC9Qya,JJRN02,1,1622718405,0,0,0,5,100,The absolute BEST oatmeal cookie recipe I have ever made!
18,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_380528,u_1oKVZiDrHBo4Zdm6cgk1gQTUTue,DeliciouslyResourceful_Gina,10,1622718198,0,0,0,5,100,"Amazing. This might be my new favorite cookie - plenty of chocolate chips even for this chocolate lover. I only had while chocolate pudding mix but otherwise followed the directions exactly, other than making the cookies a bit bigger."
19,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_265242,u_1oKVZsbR57VpQW1oWH88PXU6ddx,JMartinelli13,20,1622717657,0,1,0,5,193,"Perfect cookie for dunking, crispy on the outside, soft on the inside.   I used a medium cookie scoop and baked them at 350 degrees for 10 minutes (convection setting).  I flattened them slightly when they came out of the oven."
20,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_162476,u_1oKVaBrjqaji1sAZvZT8bQa9RG0,cbachtel,1,1622717128,1,2,1,5,193,"I changed a few things. I used sugar-free pudding and chocolate chips, splenda to replace white sugar, splenda brown sugar blend (3/8 cup), and old fashioned oats (because that&#39;s what I had). They were a little drier than other cookies I have made, but they did hold together just fine. I was surprised mine did not flatten out but looked like haystacks when baked. 2nd batch I flattened before baking. They tasted fine either way, and I will make these again. Thanks for a healthier cookie recipe. I only got 4 dozen, but used a medium cookie scoop so that is probably why."
21,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_297527,u_1oKVjJFceQBLKtLQqeud0WdLpWC,lvarner,1,1622717839,0,0,0,5,100,These were quite tasty! I loved the texture additions of the oatmeal and nuts. They are a nice change of pace from the usual regular chocolate chip or oatmeal cookies.
22,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_346223,u_1oKVrY4xtfMsULrIGNbUWgDVD84,RachelE,1,1622718070,0,3,0,5,297,"To make things easier, I melted the butter before whisking in the sugar, and I made them into bars using a 15x10x1 jelly roll pan, baking for about 18 minutes until lightly browned around the edges.  Let them cool completely before cutting/eating because they probably wouldn&#39;t have held together too well out of the oven.They were absolutely delicious!  The oats were a little crispy, and they were very tasty.  My husband is trying to keep them all for himself.  I usually wouldn&#39;t make a recipe using convenience items like vanilla pudding, but I happened to have some in bulk I needed to use up (1/2 cup= a package)."
23,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_283496,u_1oKVa1kV4MQcOlLwT37VNE3WK7G,manga,1,1622717742,0,0,2,3,100,"The dough was very dry and I had a hard time keeping it together on the cookie sheet.  They were falling apart.  I used Old fashioned oats.  I don&#39;t know if that made a difference, but I have made other oatmeal cookies with those oats  and they were great.  Will not make this recipe again."
24,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_122663,u_1oKW1RQDob3n1cwf0ReGGKQ6TH2,catalaya,1,1622716958,0,3,0,4,297,cookies were divine.ps:  if you don&#39;t follow the recipe you cannot exactly blame TOH .   just a thought .... use it don&#39;t use it.
25,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_299374,u_1oKVxcJmcvdPiNdWIk7IivfrgUL,shar6024,1,1622717852,0,0,2,3,100,They were moist but not a big fan of the oatmeal  with them. They were easy to make though.
26,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_160980,u_1oKWO7G3IKnS5Lxh2jaV3Me7Qc4,abokker,1,1622717111,0,0,0,5,100,I am not a baker BUT you don&#39;t have to be! These cookies I baked for church were fabulous and so easy!!! Rave reviews!!!
27,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_297585,u_1oKViZqFyu7eRX3RzHbrCbYg7wh,amehart,1,1622717841,0,0,0,5,100,"These were simply delicious. The only thing I did differently was I use the small chocolate covered raisins in place of the chocolate chips. I had some left over from the holidays and thought this was a great way to use them up. Will continue to make this way for my family, but if you are not a raisin fan, these are outstanding as the recipe is written."
28,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_136074,u_1oKVdnGOtUxBZc3kMCdQaFjzDG5,Peggie0203,1,1622716999,0,0,0,5,100,"Everyone liked these.I made half a recipe and got 39 cookies using my small (2 Tbsp.) cookie scoop.I also cut the sugar, but only to about 2/3 of the original amount. (They still are sweeter than I like them.) I also used whole wheat flour."
29,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_293310,u_1oKWt9ArzKiKY4ZKcOrZptqUiDN,lmoreno,1,1622717787,0,0,0,5,100,These cookies were delicious.  The only difference is that I cut the sugars in half.  Everyone raved about them.
30,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_361409,u_1oKaS3olNP4hqUTAaTTnOekgcmw,A.Karm,1,1622718138,0,0,1,2,100,way too sweet and does not make 7 doz.  I won&#39;t be making them again.
31,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_127197,u_1oKWBO89KqD9vqloJextXdgJfLk,farrellnm,1,1622716960,0,0,0,5,100,Delicious! Perfect when craving oatmeal and chocolate!
32,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_228932,u_1oKZ89tXaK8oQ3cbhRQwpaI7p6l,beth4889,1,1622717476,0,0,1,5,100,"I&#39;ve made these twice now to take to gatherings with friends, and they always receive great reviews! The only thing that I would note is that I don&#39;t think the recipe makes 7 dozen cookies. I made a half batch last night and probably got around 30 small cookies out of it."
33,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_297596,u_1oKVeOeAeqriVeF23kDrEnVOGks,keverwann,10,1622717841,1,0,5,3,100,"These were really just okay. The dough was really dry and I hoped the cookies would be less so as the butter melted, but they weren&#39;t. It might have been because I used old fashion oats instead of quick-cooking. Running the old fashion oats through the food processor might have helped with the texture. I really dislike crisp cookies so I made them a little bigger than the rounded tsp and baked them for 8 minutes, but found even that to be too long! I ended up baking for 6 minutes and letting cool on the cookie sheet for 1.5 minutes before removing to a wire rack. They didn&#39;t really spread at all. I used chocolate pudding mix because that&#39;s what I had and I think it was too chocolatey; I also decreased the chips to 1.5 cups. Sorry, but I won&#39;t be repeating these. I&#39;m beginning to lose faith in the TOH recipes. This is the 5th or 6th one in a row that hasn&#39;t wow&#39;ed me."
34,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_147850,u_1oKWlP9c9M9t3yDelumDdsdWDWS,rindyrue,1,1622717046,0,3,1,5,235,"Great cookie recipe. I left out the nuts just because I am not a fan, but these still turned out really good. However, where the recipe says to drop by round teaspoonfuls, they mean really rounds ones. I tried just regularly rounded to begin with and my cookies were about the size of a silver dollar. They still tasted good, but they were a little hard. In the next batch I REALLY rounded up the teaspoon and got the correct size of cookie and it was softer in the center.The only thing I might change next time is to try adding some raisins!"
35,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_190641,u_1oKXIYJP9T3HMwlEl1o3jigWnUi,atheem,1,1622717296,0,0,0,5,100,I made these twice over Memorial weekend to bring to two different events and these were  a huge hit at both places. I think this may be the best chocolate chip recipe yet !!!!!
36,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_293030,u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,1,1622717810,0,0,0,5,100,These cookies are fantastic!!! I followed the recipe exactly and my cookies came out perfectly! Best Choc. oatmeal cookie recipe i&#39;ve come across!
37,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_137108,u_1oKW8G8pngKMP0D0qwxJEncjYtQ,phamsa97,1,1622717024,0,0,0,5,100,Excellent cookie ti enjoy with a cup of coffee!  My granddaughter wanted to bake cookies today.   We did. The only change we had to make was ;not enough of regular choc. chips-   Used to  different  brands as well as size of chip.   Baked each batch for only 10 minutes.
38,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_258265,u_1oKXz0ioZzgPdMFzaFrP0bfyW2y,debralj,1,1622717626,1,0,0,5,100,"Never know for sure.  When it says butter, is it salted or unsalted?"
39,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_111331,u_1oKVbDoSzK6ewGe53eOLg7MYDOK,cpawlik93,1,1622716898,0,0,0,5,100,"Absolutely delicious! I didn&#39;t have instant vanilla pudding mix, but I did have chocolate pudding mix. They turned out so well, especially since I&#39;m a chocolate addict!"
40,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_277368,u_1oKVaI9OOe32ErgAhWXd1ZKuaN2,mamaknowsbest,10,1622717745,0,0,0,5,100,"Stop looking! This is the best oatmeal chocolate cookie recipe! Not only did it make a lot of cookies, each cookie looked great- baked for 10min then let them sit on cookie sheet. As a volunteer food editor for Taste of Home, friends and family expect great cookies from my kitchen, these cookies did not disappoint!"
41,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_354970,u_1oKVZagX4nkLravRce6v3sDjTYT,Worshipguy,1,1622718078,0,0,0,5,100,Very good!
42,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_265413,u_1oKVsGeHrCUvlpKI1KpoetT18m4,DeboraLZ,1,1622717657,0,0,0,5,100,Perfect cookies and easy to make!
43,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_293375,u_1oKWQE4feckE1mMg1dDVnIBFI9B,klesinski,1,1622717816,0,0,1,5,100,These cookies were simple to make.  I omitted the nuts (food allergy) but otherwise followed the recipe exactly.  They were delicious!  This recipe makes plenty of cookies so I froze half.   This just might be my &#34;go to&#34; chocolate chip cookie recipe from now on!
44,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_293316,u_1oKYT81oSSprSzI4HbQiBhZBQ48,fritz80,1,1622717810,0,0,0,5,100,These cookies were easy to make and my husband loved them. It&#39;s the only chocolate chip oatmeal cookie recipe he has liked. I make an entire batch and freeze most of it so there&#39;s always a nice treat without having to bake constantly.
45,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_168125,u_1oKVc5ABxfEf5OXEtJs71RQJHOI,Abby_21,1,1622717176,0,1,0,1,193,I followed the recipe EXACTLY  except  that I omitted the nuts.  The dough is so dry it won&#39;t hold together.  I added 2  tbsp of water.  I was expecting a much much nicer tasting and nicer looking cookie.  I went with this recipe because of a) the reviews and b) the ratio of oatmeal to flour.  Will. NEVER make them  again.  I got 6 dozen &#34;buttons&#34; about 1.5 &#34; diameter.  I see the other reviews and shake my head as to what went wrong. Maybe I should have added another egg or two but won&#39;t bother trying this recipe again.  Sorry!
46,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_293405,u_1oKWmDVOHHDTk9zrHrtTBgizP7t,doralice,1,1622717791,0,0,0,4,100,These cookies were really good. I had only half of the amount of chocolate chips so usedbutterscotch chips with the chocolate chips. Yummy.Just couldn&#39;t stay out of the cookie jar!
47,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_128274,u_1oKVfnWgpatmJp2bQyNNnqfYTPD,Carmen21212,1,1622716966,0,0,0,5,100,"Delicious, and this is from someone who never cared for oatmeal cookies.  My family loved them and so did I."
48,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_161417,u_1oKVtqcsxmnMDkktuKmFfQX0OWi,TOHccrocker,1,1622717118,0,0,0,4,100,"I am trying to find a new favorite chewy oatmeal cookie, this one is pretty good.  I was curious about the affect of the instant vanilla pudding..  The cookies seem pretty sweet, I will probably try them again by the recipe and see if they are the same.  I didn&#39;t add the nuts and I thought my dough was a little dry, but the chewy factor is there.  They don&#39;t flatten much so I kind of pushed them down when they came out of the oven.  It&#39;s a keeper for sure."
49,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_137145,u_1oKW8YQUn1nVDNgJO5DxpecGIGB,Guiso,1,1622717026,0,0,0,5,100,Excellent cookies. I made them as directed and they are wonderful. Thanks for the recipe.
50,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_272782,u_1oKWbKlxnnFGKLGBKB7R910BgpY,teris9,1,1622717722,0,0,0,5,100,"Since I didn&#39;t check my pantry before starting the recipe, I used both Crisco and butter in place of the latter; one packet of Dream Whip in place of the instant vanilla pudding; only one cup of chocolate chips (since that&#39;s all I had); and one cup of toffee bits (to make up for the missing mix-ins). Despite ALL of these changes, the cookies were chewy, moist, and *very* tasty. I&#39;ve added it to my recipe box!"
51,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_289496,u_1oKVklGG3ZP2bDLo5H35EBs0Cyh,annette.barney,1,1622717774,0,1,0,5,193,These are excellent. My family loves them. My husband had accidentally bought cook and serve vanilla pudding and I couldn&#39;t tell any difference. They were delicious.
52,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_138230,u_1oKVeWZKcUYHDAAdmzPzaDpjiUb,bwilkin,1,1622717031,0,0,0,5,100,Excellent recipe.  I love that I don&#39;t have to chill the dough before baking and they freeze very well also.  Thanks for sharing.
53,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_137872,u_1oKW8lfBJ16PbwBywWBwCIpTgzv,Sierracent,1,1622717004,0,0,0,5,100,"Excellent recipe!  I used half coconut oil and half butter, coconut pudding and half vanilla, half coconut extract!  Large pecan chunks and not all the choc chips!  To die for!"
54,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_328536,u_1oKbrkr44f0YghZLzogBmWMSd4b,Anita3800,1,1622717975,0,0,0,5,100,This recipe was very easy to assemble and  bake. I didn&#39;t get quite as many cookies but it made a nice batch. We are enjoying them immensely.
55,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_296169,u_1oKVuD5cjvKzyxZzEIDPL3yoEhS,busynursemom,1,1622717837,0,0,0,5,100,These were delicious.  chewy on the inside and a little crispy on the outside.  My kids like them.  Quick and easy to whip up.  Will definately make again.
56,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_112820,u_1oKVnRROuZqPSv7fBS85EN9XoAl,n2wind2000,1,1622716912,0,0,0,5,100,Add some dates for pallet pleasure!
57,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_223753,u_1oKXg6mozDECHuMbHJbiGqLydDm,tonkamom,1,1622717426,0,0,0,5,100,is the butter salted or unsalted?
58,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_141681,u_1oKW3luYgZjYBL62Th1UcgIzDee,Sarah0111,1,1622717040,0,0,0,5,100,Fantastic recipe!! Made these for someone who like oatmeal cookies without anything in them and these turned out great.
59,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_220765,u_1oKZ7yWzQieHrlbAmEJTKg4gktW,cmjanmommy,1,1622717424,0,0,1,5,100,"I&#39;ve tried this with a 1/2 chocolate, 1/2 butterscotch blend. Dried cranberries and white chocolate chips was wonderful! I even doubled the recipe once but forgot to double the butter. They tasted great still. I always dump a little extra cinnamon in, too."
60,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_179860,u_1oKVa2JLGywqMhph6wvQOMKzSTR,Queenlalisa,1,1622717213,0,0,0,5,100,I just made these and they are wonderful! My house smells so good.
61,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_298319,u_1oKVqRs0kwI3IMdqAyDHcpniQb0,SeranaJayne,1,1622717807,0,1,0,5,193,"These were to die for!! Will make again. They were easy to make, and very delicious. My soccer tea loved them and couldn&#39;t put them down. They ate them all in about ten minutes. And we&#39;re only a team of 22!! My new favorite cookie recipe. Exactly what I was looking for. Great and quick to make."
62,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_291150,u_1oKaQTYLEFNyCp5BJjCAwnMqawS,Sugarpop303,1,1622717800,0,0,0,5,100,"These are some of the best cookies I have ever made!  I doubled the vanilla, decreased the flour, and used sugar free pudding. Delish!"
63,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_307389,u_1oKX1JCcl0jXMzWvOOM1dfsSKzL,stampinjo,1,1622717880,0,0,0,5,100,This is a new family favorite!  We made half with chocolate chips and half with raisins.  I also doubled the vanilla.  Very tasty!
64,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_234177,u_1oKVws573gA5GngsfgEvjNLCZpu,ewsonera,1,1622717464,0,0,0,5,100,Love the flavor and that it make a lot of cookies :)
