Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2Fg7VyfP5BhUK7CyLNuGQA2k7Y8,u_M0Hsk3nHA40f,ladycubsfan,1,1664901901,0,7,0,5,823,I am not a fan of cottage cheese at all outside of substituted for ricotta in lasagna. I made this exactly as written. It was so easy to put together and so good. It was even better reheated for leftovers. Thank you for this wonderful recipe. It could have many substitutions as in meat or cheese and perhaps veggies thrown in. I could not get over how flavor filled it was. Just a total joy to put in my mouth.
1,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2DodPlmJE472fQ9ZbOdsYdHB9MN,u_NcLB5YVan0pK,Sandy297,30,1661369348,0,6,21,2,572,"I made this; added fresh spinach, green pepper, and mushrooms.  Used a swiss/gruyere cheese combo, and some cheddar.  It still was very bland, and I think that was due to the potatoes, which really need to be cooked first in order to have any flavor.  Otherwise, the potatoes just overpower everything else in it."
2,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2CmVJ3puKH9s0IbeXbBj6yQxw3J,u_JIrp9OWJZlqa,Chris765,1,1659407671,0,13,2,5,818,"Made this tonight for dinner. Followed the recipe but added diced ham, baby spinach and a handful of cherry tomatoes from the garden.  Family loved it and it can work for any meal."
3,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2BOmiZoVb0QE9quwwH94tAG1jhD,u_GsMO6Vs1zfe7,Marnie246,1,1656785633,0,20,1,4,869,"I use diced ham I purchase in the package instead of bacon, the bacon was too greasy for me. I also add spinach, and/or green pepper."
4,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2BDsA9cocX2cFKtQ4U1NPdLaYkG,u_f09qx6gNErmR,lpetty,50,1656451843,0,34,8,5,826,"I love this recipe. I’ve made it several time and always end up with a clean dish. I add extra bacon, natures seasoning, and use simply potatoes for convenience. I make it the night before and take it out the next morning and cook. It’s my go to casserole"
5,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2B7m0uCEFkhJnEMAsTSgrGk3UOd,u_2eG4I6i2P2dN,krk729512,1,1656265277,0,31,13,5,768,I’ve made this many times and it’s wonderful. I’ve taken it to different potluck breakfasts and to the home bound and receive many compliments. You can easily change things to suit your taste and can change the cheeses but the Swiss really does make this stand out.
6,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_2AnwK8ImejZ3GfNVudRhNI3Pxsz,u_iHmsmrZYftSl,ekatiakarpova029,1,1655658590,0,2,19,3,414,Not impressed. Meshy and salty from that amount of bacon.
7,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_28w5IIVLttFMpL4IW4b4xGz9Vqz,u_B4HuiYbVsEHf,Brenda5288,1,1652114725,0,12,6,5,624,"Yummy! Yummy! Due to high fat and salt content, this is our ‘Once A Year’ treat. But, yummy."
8,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_28eTBcjgQP63YURh5clPn8T9RW8,u_0WuXJqK6prAw,Rick043,1,1651575916,0,12,3,0,757,"Great recipe, can I make it a day ahead of time and cook next day, thanks Rick"
9,4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_27vfNMo57JOEIFQd6pPEDXBBv1U,u_BRq3p877QCGk,Robert686,1,1650205438,0,8,1,5,775,"I really enjoyed this dish, and made it as written (cut in half ) and used &#34;Simply Potatoes&#34; for the hash brown component. It was an excellent breakfast twice! In the future I&#39;ll probably cut back on the bacon, or use leftover ham."
