Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_2FTCvlspu8euSDi6DHe9NQuELMt,u_2WVXW4Ilt60e,MARY6425,1,1664506982,0,0,0,5,524,"Delicious cupcakes! Left out the cinnamon in the frosting. I had some pumpkin cookies that I put in the food processor and sprinkled on the top of the frosted cupcakes, were  amazing."
1,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_226FSCNIwN6Zt1EIVHWg9oNF0FV,u_0Zc1tU7hPenZ,Pat5598,1,1639150128,0,1,0,5,506,"Absolutely love these! We have these for every birthday now, not just in fall"
2,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_430183,u_1oKcpSxLZ3KzhAaCyMONwvbSPso,AutumnPalmer,1,1622648885,0,6,0,5,374,"Best cupcakes ever! I am not usually a fan of pumpkin, so I really just made these for my family....but I love them!  We have now made them several times and they are delicious.  The only change we make is leaving out the ginger because we thought it might be too strong in the cupcakes."
3,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_417350,u_1oKhw5UX0J9U1WYwv4BjY6y9Wb7,Maria,1,1622718401,0,1,0,5,193,This is an AMAZING recipe! I’m gonna be the hero this Thanksgiving! So so perfect in every way! That little bit of ginger is genius!
4,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_385738,u_1oKdP9fc82sANn4bcB8XYZijqQg,CathyMerkle,1,1622718256,0,0,0,0,100,"Fantastic cupcake, frosting has the taste of a cin roll.  Great combination"
5,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_415371,u_1oKbNrl5JZ3PKHD3twHOY3vDciL,JaniceJurusik,1,1622718416,0,5,2,5,261,These were so good.  I only used 3 cups of confectioners sugar but probably could have gotten away with 2 cups and I only used 1 tsp Cinnamon in the frosting because I didn&#39;t want the cinnamon to over power it.  I have frosting left over &amp; may make another batch to give away.
6,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_423866,u_1oKcHWJADeAORKc6Abi2xyNTQAU,allisonjudge,1,1622718436,0,1,0,5,193,"Very moist. Light texture. Delicious. Only fault with this recipe is that it was entirely too much frosting. Next time, I will make half as much frosting. Great recipe. Made 27 cupcakes."
7,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_398240,u_1oKc9AhZnnA8sK5TZH838kiQHKL,KathyGuevara,1,1622718328,0,1,0,5,193,I think I&#39;ve established a new holiday staple in our home. I used my stand mixer and followed manufacturer&#39;s guidelines on speed and length of time for mixing ingredients at each step of the way. The cupcakes came out tender and fluffy. A definite hit with my family and another family we shared with. We will definitely cook these again during pumpkin season.
8,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_425848,u_1oKdvYAboDBOfyMTlEJKc9obGXM,footlady,1,1622718480,0,0,0,5,100,"We use less sugar in the frosting also,  and it&#39;s  still delicious.   Try with Craisins in the batter with the candied pecans on top!"
9,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_391207,u_1oKbzdgNzTl09ntfgOtOGLqiQfC,DollyCrockett ,1,1622718288,0,3,0,5,297,"I didn&#39;t plan on baking today but I received this recipe in my email and wow, the cupcakes are amazing!  They didn&#39;t rise up much but thats ok, just eat another to make up for it.  I don&#39;t think I have ever baked a cake without vanilla extract and the batter recipe didn&#39;t call for it so I added some.  The added vanilla made the cupcakes almost too sweet, and I love sweet but next time I won&#39;t add any, there is already some vanilla in the frosting,  that is probably enough.  Also, this recipe made 2 dozen cupcakes plus a small bundt cake, you could easily get 3 dozen cupcakes from this recipe. I will definitely make this recipe again, it is a keeper!"
