Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_29cTgxMyNwVDjycqx7tqfhNJ8K1,u_FxDX2OV0gg2v,ValerieC,1,1653411488,0,5,0,0,769,"Ann522~ yes I know the recipe you are talking about, it was made with a Jiffy cake mix.  I always used a full size cake mix, it was WONDERFUL!!!  Try looking on the &#34;Jiffy&#34; site!"
1,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_20wH4ShRVOK9xRNEmv5XkldLThn,u_pUpkJ4EIW2Nb,chicagokathy,20,1636948538,1,44,2,4,922,"Light and delicious! The directions were a bit confusing though...pudding doesn&#39;t come in 1-ounce packages that I could find (so I used a large instant vanilla pudding mix) plus the cooking time for a yellow cake was about 35 minutes, not 15-20. I may have used the wrong cake mix as suggested (I used a regular size yellow cake mix) because of the 9x13 pan. I also mixed the crushed pineapple with the pudding and cream cheese then spread it on the finished cake. Okay, I didn&#39;t use anything remotely healthy and went with full-fat cream cheese, pudding, milk, and Cool Whip.  The end result was fantastic and I will definitely make this again."
2,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_1ueX5o6vyYagMAiGLdjFWQl7Qkg,u_lJgoHpemrfwH,chloe_da_cat,1,1625066764,1,27,14,3,742,"I&#39;m surprised others have not commented on two aspects of this recipe: If you put the batter of a 9 oz. cake mix (Jiffy) in a 9X13 baking pan you are going to have a VERY THIN cake.  And the part where you are supposed to sprinkle the pineapple on, then try to spread Cool Whip over that? Really? That would  just make a mess, in my opinion. None of my ingredients are fat or sugar free or low fat. I used two Jiffy cake mixes.  I was out of instant pudding, so I used the Cook &amp; Serve pudding, cooled it and mixed it in with the cream cheese. The pudding blends nicely with the cream cheese.  In a bowl, I folded the Cool Whip  into the drained  pineapple and spread that on, then added some cherries on the top. I skipped the nuts.  It looks quite pretty. Haven&#39;t tasted it yet but it should be delicious."
3,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_1su9UKO77nsdzLjjK5NVvVNQCJT,u_JY5eEvgzjfnP,cappifish,1,1621711621,1,26,19,3,715,"I would like this better with actual cream and sugar , not the chemical substitutes!!  Don&#39;t care for the taste or texture of fat free milk either."
4,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_1su36Pt0gGdgzIce8uIE56emzmh,u_9MlfJmiEU3pf,LeslieMarie,1,1621962475,0,23,3,5,811,We use to call this Banana Split Cake. I use banana pudding in place of the vanilla in this recipe. Then after placing cherries in center of each serving piece I would top with a light chocolate ice topping thru a squeeze bottle. These cake is always a hit!
5,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_433033,u_1oKWYdLQkv9PJFi5UrNRDomeGG5,mamamissy,1,1622648874,0,7,0,5,390,We make this with the Jiffy yellow cake mixes. We&#39;ve made it many times and it&#39;s always a winner.
6,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_396888,u_1oKcxpzA6HK6uoavi0nJGLWJKuQ,HelenQuiggle,1,1622718304,0,13,0,5,447,"I make a cake similar to this, with a large yellow cake mix, (I make it sugar free), after the cake is baked I poke holes in it and pour the pineapple (in natural juice) with juice over the top, then add the pudding (sugar free"
7,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_413515,u_1oKdmWUIlmDNExlmH8jF73Ru67Z,burbank.t,1,1622718388,0,2,1,0,193,The only 9 oz. cake mix I know out there is Jiffy. The others are all 15 oz. or more.
8,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_400624,u_1oKVaqRgwXsU3hapQNu0DaGzYV2,AdeleFarough,10,1622718319,1,9,3,4,310,"I&#39;ve been making this for many years; however, I used the full fat/full sugar versions of everything except the milk. I only keep fat free milk on hand, so I will use that. Also, I will dispense with the maraschino cherries. Although I like them, they do add extra sugar. Nevertheless, I&#39;m glad I encountered this recipe again. This will make a great dessert for my husband&#39;s upcoming birthday!"
9,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_399885,u_1oKdi02BdOazj4cvOgAlZo2KyVx,Dee J,1,1622718321,0,12,22,3,196,"I will make it but I will make it healthier by not using poison for sweetening.  Sugar only.  No artificial crap that makes you anemic.  Union of Concerned Scientists wanted crossbones on artificial sweeteners.  Splenda takes the red blood cells down. My Mom ended up in hospital with severe anemia, I was borderline.  Doc ordered me to NEVER use any of it again.   so I will use the FULL fat, and calorie version.  I want to stay healthy."
