Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_2FW83norNgFPEEkYcHxF8bSfgLX,u_bWVPqeSWA6Cq,Beth5855,1,1664596283,0,2,0,5,642,"I got this recipe from my husbands grandmother and have made it for years.  But I add raisins, nuts, and sweetened coconut flakes."
1,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_2FVqysJTl3CldQb6BEUTmxfJIGi,u_rzQWEm72XaPF,love2cook54920,1,1664587856,0,0,0,5,527,"Wow, this was delicious!  I accidentally put 3 eggs and I used about 4 cups apples, and it still came out perfect!  I just drizzled the sauce over the whole cake while it was still warm.  Definitely will make again!"
2,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_29CWRzoWuAgxWfePn7gNanPTZiI,u_JPx8TxIUhHoq,Gale531,1,1652617543,0,11,4,1,725,I must have used too many apples? I got dried up apple chunks instead of a cake. :( The recipe looks so good and you all have had success. What did I do wrong?
3,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_28iM1gCw8NCHfaJNkCUEFt8RZWI,u_uV7FdDXSuyZS,patteliv,1,1651694739,0,0,1,5,436,"Love this cake,, and everyone I make it for does too,,,"
4,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_271fxISMdOsq3jZzgI8070grtZV,u_PMMo8xAIiIQQ,KrittiyaNick,1,1648492757,0,2,0,5,554,"Hello, 
I made this chunky Apple cake last family party. It was a huge hit, the cake, the sauce OMG was really really good. I’ll keep making this for special events. 

Thank you so much."
5,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_25XFXNlDSpl5emvrzSrRobWybR3,u_RvshCR2GAqFd,Theresa419,1,1645665563,0,2,1,5,635,I tried this recipe a few years ago and it is now a Fall tradition in our home. My family asks me to make it every October. The cinnamon flavor and chunks of apple make it delicious! I serve it with the yummy caramel sauce and homemade whipped cream. This sweet dessert gets 5 stars.
6,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_21cNoQ7FcXLiNofaFK1UCyZEfmw,u_7AydBfOMifCy,Brittany944,1,1638326343,0,16,1,4,867,"First of all, I have been making this cake for years. It is an all time favorite of mine

Next, there are a few speedboats you hit while making. For example, the batter is VERY thick. Honestly, it&#39;s more the consistency of cookie dough. Dont try to use a hand mixer on this, it will break (been there, done that). The reason for that, though, is all the liquid that is in the apples will cook out and mix with the batter while baking. It&#39;s supposed to be like that.

Next, it is VERY sweet if you use anything other than a tart apple; I always go straight for the big granny smiths. Anything else just adds together to make a sugary overload.

Last, the end result is a very moist, very heavy cake. Best if eaten quickly, even better if warm. It will not last more than a couple of days!

Pairs beautifully with some vanilla ice-cream, cinnamon, and caramel (never actually used the butterscotch sauce part of the recipe, never felt it was the right kind of flavor). Makes for a fantastic breakfast or dessert, and it&#39;s perfect for those cool autumn nights and brisk winter mornings."
7,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_1zTWW79NlvK97HpdTmBpRTiXive,u_JurkIanF38cs,Maria411,1,1634172601,0,6,0,5,811,Loved loved loved it I&#39;m so glad I only used ONE CUP of sugar instead of two as the apples provide a lot of sweetness as well. Turned out delicious!
8,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_1ysmDvfkC9XkUwPEBaGnfEasd2g,u_mqtoiDgYO3of,April306,1,1633048553,0,12,10,5,696,"I always make the recipe my own. I buttered the dish and dusted it with  a cinnamon sugar  mix. 
 Cinnamon Sugar Mixture:
1/4 cup granulated sugar 
1 tsp. cinnamon
whatever cinn sugar is leftover,  I added to the cake batter mix 
 I used 2 C unsweetened applesauce to substitute cut up apples. I used 1 tsp pure vanilla extract. Then I added 1/2 tsp.. ground cloves in addition to spices. It baked in 38 minutes  using a Pyrex dish. I also made the butterscotch sauce. My family liked it. It could stand alone without sauce or frosting. lt is delicious"
9,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_1yEC2TZ3OIKSf10gk3bjuji38PI,u_Q4W6bnt1J2Sl,Julie7544,1,1631807152,0,7,0,5,832,"Made this last night and it was delicious! The standout for me was the sauce. If I made it again, I would definitely cut down on the sugar, but otherwise, it was perfect."
10,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_1xr97zHyIOatsJjQudeGvt7WzQZ,u_vro9kUC7AFGu,tsuop,20,1631102176,0,9,0,5,829,"Excellent cake.  Since I don&#39;t like nutmeg I added extra cinnamon.   Yum!!   Constance,  Please post the &#34;Apple Stuffed French Toast&#34;   Thanks,   Connie   :+))"
11,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_389235,u_1oKcoGYoBd1VEBXp9kv0vzR1nDE,DonnaSense,10,1622718285,0,4,0,4,329,"Husband liked this cake; however, I thought it was too heavy and dense after the first day.  Best eaten first day when very fresh."
12,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_384892,u_1oKbcTC1Mfk0hZFCZ3QFAzz6fVD,Constance ,1,1622718275,0,5,6,5,195,"Every fall I make this cake usually with a mixture  of different apples since I  gather an assortment at the local farm, it has become a favorite amongst my family and friends, with or without the sauce or whipped creme. The Apple Contest  Winners issue is one of my favorites, we also look forward to the Apple stuffed French toast"
