Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2FlnZFLT6YkmYixaehbRQORMkUQ,u_GE60zbKUXtzI,fmccpa,1,1665075591,0,4,5,3,614,"This soup didn&#39;t remind me of a cheeseburger in any way shape or form.   The potatoes just didn&#39;t seem to belong.  I did like the cheesy broth and if I make it again, will leave out the potatoes and add either broccoli with bacon or macaroni."
1,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2FJ0Es0GELiHoUh54nhI5AhIbns,u_zOGv6mCuuGPq,Kimberlee636,1,1664194770,0,2,3,2,522,"Was just ok for us. We felt like it was missing flavor. Just needed something. Probably won’t make again,"
2,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2FI0WpolOIAjIVCmyKhmIX3HMwt,u_jvekwjNIdKOz,Tana517,1,1664164324,0,4,0,5,746,I love this soup and have made it multiple times already! And it’s so easy to make
3,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2ErFD8UUI7XoHmjzDb23RWWxj10,u_RIO9nnw9LSkg,Tom512,1,1663596702,0,11,3,5,770,"This recipe was highlighted in a recent Taste of Home email and I had to try it.  

It was excellent!  

The recipe was a bit high in sodium so I chose to use unsalted butter.  I added mushrooms (as my preferred cheeseburger is a mushroom cheeseburger) and a bit of red pepper flakes for a little kick.

A shoutout to the wife of James569 with the suggestion of a adding a bit of mustard to the bowl (just a skosh) and to cincibetty for suggesting doubling the hamburger.

This recipe is destined for my next potluck."
4,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2EYJhFS6QZik7CC30jaDSEJCTaA,u_PbObJrhRttq3,James569,1,1662766701,0,12,0,5,848,"<p>I downloaded this recipe after recently receiving it in an email from Taste of Home.  I made it today and just love it.  My wife decided to add just a little yellow mustard to her bowl.  OMG! That&#39;s a much better Cheeseburger flavor.</p><p>GREAT RECIPE.</p><p>James, NM</p>"
5,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2EE3X0FYUpwuFKtrl5eSrBHr3Ua,u_dafcQ3rHczrj,cincibetty,1,1662146952,0,7,0,5,810,"<p>This is the best soup recipe ever! Except, I double the hamburger. A friend, a vegetarian, leaves the hamburger out and she loves it that way.</p>"
6,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2DyVxygjj8bevILp03f2OMcDUCH,u_T19HPOxjv7PR,Taa395,1,1661671561,0,14,3,5,801,"I&#39;ve make this soup countless of time. Food day at work this soup is always requested. I follow the recipe as written with the exception of adding what ever left over cheeses I have in the refrigerator along with the Velveeta.  I am making this soup this week, instead of buying the 5# of potatoes, I&#39;m going to try using the cubed hash brown potatoes from the freezer section at the grocery store."
7,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2CrwytxAzv6AnYZVOnN89j0MmJX,u_oM2zCpZL6dDm,MaryAnne254,1,1659574268,0,9,3,5,752,"This soup was excellent! It was my first time making a homemade soup, and it made me a star with my husband and our son! They loved it, and so did I. Wonderful flavor."
8,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2CekwpcSBYHGB3SaJuY3yfNcv4S,u_inTFTX8AEJ0X,ladypenny36619,1,1659170678,3,1,20,5,495,"I love this recipe but won&#39;t try .  dont
 like the time it tales to cook. I;m disabled and limited to standing time."
9,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_29JNn6ouBVtHge63jmYMI6tBA6S,u_KYxZh5gZE4df,erinmarie78,1,1652827391,0,21,5,5,813,"So good!!  I saved myself a pan though in the directions - after I transferred the cooked ground beef (I used a full pound and it was perfect) to a plate, I melted all of the butter called for in the same pan, sauteed the onions, carrots and celery and then sprinkled the flour over top after the veggies had softened.  I mixed in the diced raw potatoes and the cooked ground beef and then poured in the chicken broth.  It smelled so good while it was cooking!!  Once the potatoes were cooked through, I added in the milk and I used shredded sharp cheddar instead of Velveeta, it is what I had on hand.  I also left out the basil and the sour cream and I am glad I did - my whole family loved this and I will definitely be making it again!  It came together so fast, a very hearty soup and so easy to make!  Even without my changes, this would&#39;ve been delicious, but I love how easy it is to alter it to your own tastes, you can&#39;t go wrong with this recipe."
10,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_27tzrU1ie8fveIQeNZW8jPaZ7Yn,u_feqVLWgTypy6,Shannon875,1,1650154368,0,14,2,5,823,The change I made was omitting celery and adding fresh red pepper in its place.  We loved this!
11,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_27QTU6NEqgyEDPO0sNFnixovsSM,u_1JqI0KynEApl,bunsman,1,1649251322,0,7,2,5,730,"After seeing this recipe for years, I finally got around to making it yesterday, and I&#39;m sorry to say, I&#39;m kicking myself for not trying it much sooner!  I didn&#39;t have whole milk, so I used 1 can of evaporated milk, and it was awesome!  Best soup ever!"
12,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_25W93IkJHh9aFT3fF8WGSxAaWCz,u_muJdo7AxaMkH,Jessica7831,1,1645631774,0,6,2,5,699,My kids absolutely love this recipe!
13,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_25IsuZ15pwnvTG9ENIs6GNWjDR3,u_14Jt3Onn7vE8,Debi787,20,1645226157,0,11,11,5,659,I have made this delicious soup several times! Always very tasty! My husband loves it and ànyone who tastes it wants recipe! I think next I make I will add bacon crumbled. I made exactly what the recipe called for but forgot to add the sour cream this time but still good!! Thank you very much for sharing recipe! 😊
14,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_25DYiJkfmpSsiyJa3xTktOvZS2P,u_LyFof2CkKXpo,Heather042,1,1645063249,0,4,2,5,667,Loved this! I used mushroom broth and cheddar for my soup. Still turned out amazing and the hublet devoured it.
15,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_24YuhGmcHjbhNjPBO7wwzOtowd1,u_j6XdnbRT1vtZ,Joan9859,1,1643819958,0,36,1,5,928,"Very good! To save using an extra pan, I did not divide the butter; I melted all of the butter to cook the vegetables in, then stirred in the flour to cook it - I then proceeded with the recipe as written."
