Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_2DvAi3uPxkwtnlBQVNIcQYCW6Kq,u_Z9sWeB2eV3Md,Bonnie0165,1,1661569307,0,5,0,5,748,This is the first time I wrote a review.  I absolutely hate when I read reviews and they say all the stuff they add that’s not  in the recipe!  With that being said I absolutely loved this recipe - I did double the sauce but made it exactly like the recipe and I put the pork chops on the bottom and then added the potatoes!  You could cut the pork chops with a fork it was amazing!  Thank you for the recipe!!!
1,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_2DIeWnGiprOYrK4wHgoxjUq6kIq,u_6l9UKO4dhfAO,P.J.,1,1660391059,0,0,0,0,518,"Actually, although the older recipe used canned soup the benefit of this version is creating a homemade replacement version rather than canned."
2,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_2CMvpOyB6NE9eN4ARFPS2avj9G3,u_RYlLys9VLEbA,Liz116,1,1658625450,1,0,0,0,313,I can&#39;t ever seem to get my pork chops tender.  Any recommendations?
3,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_26miQb98oEWQ2el93wGBxavNnII,u_1RWMn9R5Sr18,Stacey492,10,1648035146,0,13,10,2,671,I was not impressed.  I found the potatoes bland and needed something.   The chops were overcooked but I did use loin chops.   Still an hour and a half I think would dry out most chops.   I wouldn&#39; t follow this recipe again without some serious changes.
4,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_26aDdPQM0ZPD0DAIKryazmJcBIQ,u_h6CKEaJsFgM3,fjbrad,1,1647652889,0,11,6,0,710,A good casserole type recipe. Great flavour and presentation. The pork was of course overdone so I think next time I&#39;d be tempted to just brown one side or perhaps put them in raw and just broil for a couple of minutes at the end. I cut back a little on the broth and added a dollop of cream just to spoil myself.
5,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_26WM9S9E7TI8XeZrdViAWJQLy8O,u_Cp4n9Im9Nudi,Emily888,1,1647534736,0,4,9,4,577,Can refrigerated or frozen potatoes be used!
6,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_23MqbIfMpZYTdY71ubuFibDUy22,u_xmg4GYXEn0Na,Ness203,1,1641554373,0,4,1,5,460,Very tastey
7,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_236lF8E09uKqE8xg6c5vOiMDwcP,u_nKYLca5IqS7G,Lawler67,10,1641062310,0,5,1,5,708,Delicious and easy to prepare for a weekday dinner.
8,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_20bcOYV8OZJX0hJnCYbYM7XfzqU,u_4QZPThHAarA8,Patricia691,1,1636316742,0,29,4,4,856,"Pretty good. I think it needs a little more seasoning, like S/P but overall, it is a very tasty recipe and one I will make again. I think buckey&#39;s suggestion to brown chops, remove and make gravy in the same pan is a good suggestion. All the flavor is in the bottom of the pan. Mine were done in less than an hour."
9,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_1yp07wPLhCUmuEb9VIBKFOcIxvV,u_YAcwSJOH6Znt,buckey15002,1,1632933058,0,42,2,4,914,Very good and flavourful.  Brown the chops first in pan and then remove to make the sauce.  Makes for easy cleanup.
