Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
0,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_2Ee8f7BrdU2nlL0q3GntPtLSL45,u_6UpstvdOIrBL,susan254,1,1662944789,0,8,0,5,812,"<p>Delicious ! I too opted to use a full can of pumpkin and skip the water. What else r u doing to do with a left over half can? I added raisins, walnuts and then topped it off with a crumble( butter, brown sugar, sugar , cinnamon and oats) Its amazing ! I even made muffins out of the second batch </p>"
1,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_22mV3hjQOJheDupl2lLmrkIWsMV,u_vfx1I92mqsjf,Dhvani,1,1640442551,0,0,5,5,522,Such a great recipe everyone loved it.
2,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_1zotMhpFgA1oGO1obG3H6y84v8b,u_q9D86drdORF1,Leona148,1,1634826222,0,14,12,0,679,"I&#39;ve had a pumpkin bread recipe for years and when I went to pull it out I couldn&#39;t find it. So I ran into this similar recipe after weeks of searching, Im very excited about making this for the Thanksgiving and Christmas holiday season this year(2021). Stay tuned and I&#39;ll let you know how it all turns out."
3,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_1zbKrNsvK2NoiBpBuQ0cBrK1i9w,u_0t7VUaULrzgP,David7999,1,1634411545,1,5,1,4,724,Good recipe. I did go with the extra pumpkin and left out the water.  Iffy about the raisins but went with them. Tasty addition!
4,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_1yjmBagq9SdnuoqjATaLAIWHVCk,u_Eh1wPXupeWlr,Sweethart721,1,1632773246,0,14,9,5,675,Fantastic!!! I too omitted the water &amp; used 1 full can of pumpkin!!
5,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_1uULLwdhiIK2qbVFzxW5CpiizdK,u_qXhVBQf5btpM,Katherine055,1,1624715168,1,6,6,0,586,can this recipe be made in a bread maker?
6,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_431644,u_1oKbksS9HrllLbM2eIYEvuyo6vU,Marlene,1,1622648872,0,47,15,5,387,"Wow!  This Pumpkin Bread is amazing!  My husband and I couldn’t stop raving about it!  The only revision I made to the recipe was I used the whole can of pumpkin purée like a few other reviewers did, as not to waste the pumpkin instead of making two loaves.  I also omitted using the 1/2 cup of water like the others did.  I appreciate their advice, because this was magnificent and no other changes are needed.  I used 1/2 cup of raisins in it which tasted perfect!  This Pumpkin Bread is a keeper!  Thank you, Joyce, for posting this great recipe!"
7,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_381365,u_1oKbCDWpmrYXh8BGmmqk0s6vhxF,DebiDrace,1,1622718229,0,4,0,5,329,Best recipe and like that it makes one loaf.  I followed it to a T and included the walnuts and golden raisins.  The hubs said it was the best pumpkin bread I have ever made.
8,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_384144,u_1oKd22DDwRluXJ2h93h1wxB8mwT,Dorothy,1,1622718272,1,9,13,2,204,"Doubled this recipe to make 2 loaves.  I cooked for 65 minutes, took out of oven and began to cool it.  Realized that it was not done and put back into the oven. Baked for another 25 minutes and took out.  Still did not seem done.  Followed the recipe to a T.  Do not know what happened.  Maybe too much oil.  Any suggestions.  Will not make again."
9,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_379892,u_1oKcrHPbkSsH2zeZHUATQ5glJJo,Elaine,1,1622718215,0,9,11,5,216,"absolutely the best pumpkin loaf i have ever made! these are the few small changes i made. used almost the entire can of pumpkin, 1/4 butter &amp; 1/4 coconut oil, 1/4 cup OJ, 1tbls water, &amp; combined several sugars, (coconut, cane &amp; packed brn), but only 1 1/4 cups. used lots of raisins &amp; chopped walnuts. OMG! so moist so delicious thanks to the person in NOva Scovia. next time i will double the recipe making 1 loaf &amp; a tray of cupcakes. thank again!"
